[ 2017-05-27T17:16:33+08:00 ] /health/admin.php/Admin/index | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.013154s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013201s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000441s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.000325s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000134s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000301s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001333s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_end ] --START--
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000391s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000434s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Run CheckRoute Behavior [ RunTime:0.001171s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.001267s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ app_begin ] --START--
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000674s ]
[ 2017-05-27T18:26:51+08:00 ] /health/admin.php/Login/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000762s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.000676s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.000821s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000338s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000377s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000176s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000220s ]
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-05-27T18:27:00+08:00 ] /health/admin.php/Login/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
